id,name,price,brand,category,chipset,ram,storage,screen_size,screen_tech,screen_resolution,screen_frequency,operating_system,battery,rating,reviews_count,url,created_at,updated_at
329136,Điện thoại iPhone 16 256GB,22490000,iPhone (Apple),Smartphone,Apple A18 6 nhân,8 GB,256 GB,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,iOS 18,22 giờ,4.9,6244,https://www.thegioididong.com/dtdd/iphone-16-256gb,09/2024,2025-09-01 20:35:09
307174,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB,23300000,Samsung,Smartphone,Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,"6.8""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,Android 14,5000 mAh,4.9,36474,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-ultra-5g,01/2024,2025-09-01 20:35:09
329151,Điện thoại iPhone 16 Pro Max 1TB,42690000,iPhone (Apple),Smartphone,Apple A18 Pro 6 nhân,8 GB,1 TB,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,iOS 18,33 giờ,5.0,8083,https://www.thegioididong.com/dtdd/iphone-16-pro-max-1tb,09/2024,2025-09-01 20:35:10
332938,Điện thoại Xiaomi Redmi Note 14 Pro 5G 8GB/256GB,7920000,Xiaomi,Smartphone,MediaTek Dimensity 7300-Ultra 8 nhân,8 GB,256 GB,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),120 Hz,Xiaomi HyperOS (Android 14),5110 mAh,4.9,39326,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-5g,01/2025,2025-09-01 20:35:10
335918,Điện thoại Xiaomi Redmi A5 4GB/128GB,3240000,Xiaomi,Smartphone,Unisoc T7250 8 nhân,4 GB,128 GB,"6.88 """,IPS LCD,HD+ (720 x 1640 Pixels),120 Hz,Android 15,5200 mAh,4.9,18586,https://www.thegioididong.com/dtdd/xiaomi-redmi-a5-4gb-128gb,04/2025,2025-09-01 20:35:11
335917,Điện thoại Xiaomi Redmi A5 3GB/64GB,2740000,Xiaomi,Smartphone,Unisoc T7250 8 nhân,3 GB,64 GB,"6.88 """,IPS LCD,HD+ (720 x 1640 Pixels),120 Hz,Android 15,5200 mAh,4.9,32346,https://www.thegioididong.com/dtdd/xiaomi-redmi-a5-3gb-64gb,04/2025,2025-09-01 20:35:11
331201,Điện thoại vivo Y19s 4GB/128GB,3720000,vivo,Smartphone,Unisoc Tiger T612,4 GB,128 GB,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),90 Hz,Android 14,5500 mAh,4.9,10952,https://www.thegioididong.com/dtdd/vivo-y19s-4gb-128gb,11/2024,2025-09-01 20:35:11
325799,Điện thoại Xiaomi Redmi 13 8GB/128GB,4210000,Xiaomi,Smartphone,MediaTek Helio G91 Ultra 8 nhân,8 GB,128 GB,"6.79""",IPS LCD,Full HD+ (1080 x 2460 Pixels),90 Hz,Android 14,5030 mAh,4.9,154334,https://www.thegioididong.com/dtdd/xiaomi-redmi-13,06/2024,2025-09-01 20:35:12
281570,Điện thoại iPhone 15 128GB,15590000,iPhone (Apple),Smartphone,Apple A16 Bionic,6 GB,128 GB,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,iOS 17,3349 mAh,4.9,91248,https://www.thegioididong.com/dtdd/iphone-15,09/2023,2025-09-01 20:35:12
334932,Điện thoại Samsung Galaxy A56 5G 12GB/256GB,10980000,Samsung,Smartphone,Exynos 1580 8 nhân,12 GB,256 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 15,5000 mAh,4.9,30362,https://www.thegioididong.com/dtdd/samsung-galaxy-a56,03/2025,2025-09-01 20:35:13
339180,Điện thoại vivo Y39 5G 8GB/128GB,7060000,vivo,Smartphone,Snapdragon 4 Gen 2 8 nhân,8 GB,128 GB,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),120 Hz,Android 15,6500 mAh,4.9,7623,https://www.thegioididong.com/dtdd/vivo-y39-5g,06/2025,2025-09-01 20:35:14
281570,Điện thoại iPhone 15 128GB,15590000,iPhone (Apple),Smartphone,Apple A16 Bionic,6 GB,128 GB,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,iOS 17,3349 mAh,4.9,91248,https://www.thegioididong.com/dtdd/iphone-15,09/2023,2025-09-01 20:35:14
329141,Điện thoại iPhone 16 Plus 512GB,31290000,iPhone (Apple),Smartphone,Apple A18 6 nhân,8 GB,512 GB,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,iOS 18,27 giờ,5.0,384,https://www.thegioididong.com/dtdd/iphone-16-plus-512gb,09/2024,2025-09-01 20:35:15
326016,Điện thoại vivo Y28 8GB/128GB,5690000,vivo,Smartphone,MediaTek Helio G85,8 GB,128 GB,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),90 Hz,Android 14,6000 mAh,4.9,57773,https://www.thegioididong.com/dtdd/vivo-y28,06/2024,2025-09-01 20:35:15
303812,Điện thoại iPhone 15 512GB,24390000,iPhone (Apple),Smartphone,Apple A16 Bionic,6 GB,512 GB,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,iOS 17,3349 mAh,5.0,247,https://www.thegioididong.com/dtdd/iphone-15-512gb,09/2023,2025-09-01 20:35:15
329141,Điện thoại iPhone 16 Plus 512GB,31290000,iPhone (Apple),Smartphone,Apple A18 6 nhân,8 GB,512 GB,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,iOS 18,27 giờ,5.0,384,https://www.thegioididong.com/dtdd/iphone-16-plus-512gb,09/2024,2025-09-01 20:35:16
335177,Điện thoại Samsung Galaxy A56 5G 8GB/128GB,8310000,Samsung,Smartphone,Exynos 1580 8 nhân,8 GB,128 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 15,5000 mAh,4.9,1644,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-128gb,03/2025,2025-09-01 20:35:16
328453,Điện thoại OPPO A3 6GB/128GB,4900000,OPPO,Smartphone,Snapdragon 6s Gen 1 8 nhân,6 GB,128 GB,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,Android 14,5100 mAh,4.9,5128,https://www.thegioididong.com/dtdd/oppo-a3-6gb-128gb,08/2024,2025-09-01 20:35:17
335915,Điện thoại Samsung Galaxy A26 5G 6GB/128GB,6070000,Samsung,Smartphone,Exynos 1380 8 nhân,6 GB,128 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 15,5000 mAh,4.9,9794,https://www.thegioididong.com/dtdd/samsung-galaxy-a26-6gb-128gb,04/2025,2025-09-01 20:35:17
281570,Điện thoại iPhone 15 128GB,15590000,iPhone (Apple),Smartphone,Apple A16 Bionic,6 GB,128 GB,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,iOS 17,3349 mAh,4.9,91248,https://www.thegioididong.com/dtdd/iphone-15,09/2023,2025-09-01 20:35:17
333280,Điện thoại realme Note 60x 3GB/64GB,2650000,realme,Smartphone,Unisoc Tiger T612,3 GB,64 GB,"6.74""",IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,Android 14,5000 mAh,5.0,6725,https://www.thegioididong.com/dtdd/realme-note-60x,01/2025,2025-09-01 20:35:17
329135,Điện thoại iPhone 16 128GB,19090000,iPhone (Apple),Smartphone,Apple A18 6 nhân,8 GB,128 GB,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,iOS 18,22 giờ,4.9,18486,https://www.thegioididong.com/dtdd/iphone-16,09/2024,2025-09-01 20:35:17
335176,Điện thoại Samsung Galaxy A56 5G 8GB/256GB,9990000,Samsung,Smartphone,Exynos 1580 8 nhân,8 GB,256 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 15,5000 mAh,4.9,47536,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-256gb,03/2025,2025-09-01 20:35:17
329151,Điện thoại iPhone 16 Pro Max 1TB,42690000,iPhone (Apple),Smartphone,Apple A18 Pro 6 nhân,8 GB,1 TB,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,iOS 18,33 giờ,5.0,8083,https://www.thegioididong.com/dtdd/iphone-16-pro-max-1tb,09/2024,2025-09-01 20:35:18
329135,Điện thoại iPhone 16 128GB,19090000,iPhone (Apple),Smartphone,Apple A18 6 nhân,8 GB,128 GB,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,iOS 18,22 giờ,4.9,18486,https://www.thegioididong.com/dtdd/iphone-16,09/2024,2025-09-01 20:35:18
329940,Điện thoại Xiaomi 14T Pro 5G 12GB/256GB,16490000,Xiaomi,Smartphone,MediaTek Dimensity 9300+ 8 nhân,12 GB,256 GB,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),144 Hz,Xiaomi HyperOS (Android 14),5000 mAh,4.9,11448,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-5g-12gb-256gb,09/2024,2025-09-01 20:35:19
335177,Điện thoại Samsung Galaxy A56 5G 8GB/128GB,8310000,Samsung,Smartphone,Exynos 1580 8 nhân,8 GB,128 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 15,5000 mAh,4.9,1644,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-128gb,03/2025,2025-09-01 20:35:19
335579,Điện thoại realme C75x 8GB/256GB,5690000,realme,Smartphone,MediaTek Helio G81-Ultra 8 nhân,8 GB,256 GB,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),120 Hz,Android 15,5600 mAh,4.9,11821,https://www.thegioididong.com/dtdd/realme-c75x-256gb,04/2025,2025-09-01 20:35:19
333834,Điện thoại HONOR X5b 4GB/64GB,2160000,HONOR,Smartphone,MediaTek Helio G36 8 nhân,4 GB,64 GB,"6.56""",TFT LCD,HD+ (720 x 1612 Pixels),90 Hz,Android 14,5200 mAh,4.9,6300,https://www.thegioididong.com/dtdd/honor-x5b,01/2025,2025-09-01 20:35:20
303825,Điện thoại iPhone 15 Plus 512GB,28190000,iPhone (Apple),Smartphone,Apple A16 Bionic,6 GB,512 GB,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,iOS 17,4383 mAh,4.9,537,https://www.thegioididong.com/dtdd/iphone-15-plus-512gb,09/2023,2025-09-01 20:35:20
329329,Điện thoại realme Note 60 4GB/128GB,3330000,realme,Smartphone,Unisoc Tiger T612,4 GB,128 GB,"6.745 """,IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,Android 14,5000 mAh,4.9,20650,https://www.thegioididong.com/dtdd/realme-note-60-4gb-128gb,09/2024,2025-09-01 20:35:20
331207,Điện thoại Samsung Galaxy A16 8GB/128GB,5000000,Samsung,Smartphone,MediaTek Helio G99,8 GB,128 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),90 Hz,Android 14,5000 mAh,4.9,142006,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-8gb-128gb,11/2024,2025-09-01 20:35:20
337742,Điện thoại realme C71 6GB/128GB,4410000,realme,Smartphone,Unisoc T7250 8 nhân,6 GB,128 GB,"6.67""",TFT LCD,HD+ (720 x 1604 Pixels),120 Hz,Android 15,6300 mAh,4.9,16330,https://www.thegioididong.com/dtdd/realme-c71-6gb,06/2025,2025-09-01 20:35:21
223602,Điện thoại iPhone 13 128GB,11690000,iPhone (Apple),Smartphone,Apple A15 Bionic,4 GB,128 GB,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,iOS 17,3240 mAh,4.9,243243,https://www.thegioididong.com/dtdd/iphone-13,09/2021,2025-09-01 20:35:22
333347,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB,26880000,Samsung,Smartphone,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,12 GB,256 GB,"6.9""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,Android 15,5000 mAh,4.9,13380,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra,01/2025,2025-09-01 20:35:22
323005,Điện thoại vivo Y03 4GB/64GB,2940000,vivo,Smartphone,MediaTek Helio G85,4 GB,64 GB,"6.56""",IPS LCD,HD+ (720 x 1612 Pixels),90 Hz,Android 14,5000 mAh,4.9,14471,https://www.thegioididong.com/dtdd/vivo-y03-64gb,03/2024,2025-09-01 20:35:22
339244,Điện thoại HONOR 400 5G 12GB/512GB,14030000,HONOR,Smartphone,Snapdragon 7 Gen 3 8 nhân,12 GB,512 GB,"6.55""",AMOLED,1.5K (1264 x 2736 Pixels),120 Hz,Android 15,6000 mAh,5.0,170,https://www.thegioididong.com/dtdd/honor-400-512gb,06/2025,2025-09-01 20:35:23
340255,Điện thoại OPPO A5i Pro 8GB/128GB,5490000,OPPO,Smartphone,Snapdragon 6s Gen 1 8 nhân,8 GB,128 GB,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,Android 15,6000 mAh,4.9,414,https://www.thegioididong.com/dtdd/oppo-a5i-pro-8gb-128gb,07/2025,2025-09-01 20:35:23
335176,Điện thoại Samsung Galaxy A56 5G 8GB/256GB,9990000,Samsung,Smartphone,Exynos 1580 8 nhân,8 GB,256 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 15,5000 mAh,4.9,47536,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-256gb,03/2025,2025-09-01 20:35:23
303823,Điện thoại iPhone 15 Plus 256GB,22290000,iPhone (Apple),Smartphone,Apple A16 Bionic,6 GB,256 GB,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,iOS 17,4383 mAh,4.9,13148,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,09/2023,2025-09-01 20:35:25
329938,Điện thoại Xiaomi 14T 5G 12GB/256GB,11760000,Xiaomi,Smartphone,MediaTek Dimensity 8300 Ultra 8 nhân,12 GB,256 GB,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),144 Hz,Xiaomi HyperOS (Android 14),5000 mAh,4.9,32265,https://www.thegioididong.com/dtdd/xiaomi-14t-5g,09/2024,2025-09-01 20:35:26
240259,Điện thoại iPhone 14 128GB,13190000,iPhone (Apple),Smartphone,Apple A15 Bionic,6 GB,128 GB,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,iOS 17,3279 mAh,4.9,52853,https://www.thegioididong.com/dtdd/iphone-14,09/2022,2025-09-01 20:35:26
320729,Điện thoại Xiaomi Redmi Note 14 6GB/128GB,4650000,Xiaomi,Smartphone,MediaTek Helio G99-Ultra 8 nhân,6 GB,128 GB,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,Xiaomi HyperOS (Android 14),5500 mAh,4.9,11502,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14,01/2025,2025-09-01 20:35:26
332937,Điện thoại OPPO Reno13 Pro 5G 12GB/512GB,18650000,OPPO,Smartphone,MediaTek Dimensity 8350 5G 8 nhân,12 GB,512 GB,"6.83""",AMOLED,1.5K (1272 x 2800 Pixels),120 Hz,Android 15,5800 mAh,4.9,4687,https://www.thegioididong.com/dtdd/oppo-reno13-pro-5g,01/2025,2025-09-01 20:35:26
339179,Điện thoại vivo Y39 5G 8GB/256GB,8040000,vivo,Smartphone,Snapdragon 4 Gen 2 8 nhân,8 GB,256 GB,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),120 Hz,Android 15,6500 mAh,5.0,2137,https://www.thegioididong.com/dtdd/vivo-y39-5g-256gb,06/2025,2025-09-01 20:35:26
334226,Điện thoại vivo Y29 8GB/128GB,6380000,vivo,Smartphone,Snapdragon 685 8 nhân,8 GB,128 GB,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),120 Hz,Android 15,6500 mAh,4.9,43395,https://www.thegioididong.com/dtdd/vivo-y29-8gb-128gb,03/2025,2025-09-01 20:35:26
336941,Điện thoại Xiaomi 15 Ultra 5G 16GB/1TB,32500000,Xiaomi,Smartphone,Qualcomm Snapdragon 8 Elite 8 nhân,16 GB,1 TB,"6.73""",AMOLED,2K+ (1440 x 3200 Pixels),120 Hz,Xiaomi HyperOS 2,5410 mAh,5.0,53,https://www.thegioididong.com/dtdd/xiaomi-15-ultra-5g-1tb,03/2025,2025-09-01 20:35:28
338738,Điện thoại Samsung Galaxy Z Fold7 5G 12GB/256GB,43990000,Samsung,Smartphone,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,12 GB,256 GB,"8.0""",Dynamic AMOLED 2X,Chính: QXGA+ (1968 x 2184 Pixels) & Phụ: Full HD+ (1080 x 2520 Pixels),120 Hz,Android 16,4400 mAh,5.0,634,https://www.thegioididong.com/dtdd/samsung-galaxy-z-fold7,07/2025,2025-09-01 20:35:28
324893,Điện thoại HONOR X8b 8GB/512GB,6960000,HONOR,Smartphone,Snapdragon 680,8 GB,512 GB,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),90 Hz,Android 13,4500 mAh,4.9,16119,https://www.thegioididong.com/dtdd/honor-x8b,04/2024,2025-09-01 20:35:28
334932,Điện thoại Samsung Galaxy A56 5G 12GB/256GB,10980000,Samsung,Smartphone,Exynos 1580 8 nhân,12 GB,256 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 15,5000 mAh,4.9,30362,https://www.thegioididong.com/dtdd/samsung-galaxy-a56,03/2025,2025-09-01 20:35:28
240259,Điện thoại iPhone 14 128GB,13190000,iPhone (Apple),Smartphone,Apple A15 Bionic,6 GB,128 GB,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,iOS 17,3279 mAh,4.9,52853,https://www.thegioididong.com/dtdd/iphone-14,09/2022,2025-09-01 20:35:28
328454,Điện thoại OPPO A3 8GB/128GB,5200000,OPPO,Smartphone,Snapdragon 6s Gen 1 8 nhân,8 GB,128 GB,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,Android 14,5100 mAh,4.9,46359,https://www.thegioididong.com/dtdd/oppo-a3-8gb-128gb,08/2024,2025-09-01 20:35:29
336623,Điện thoại realme 14 5G 12GB/256GB,9800000,realme,Smartphone,Snapdragon 6 Gen 4 5G 8 nhân,12 GB,256 GB,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,Android 15,6000 mAh,4.9,3126,https://www.thegioididong.com/dtdd/realme-14-5g,05/2025,2025-09-01 20:35:29
329149,Điện thoại iPhone 16 Pro Max 256GB,30290000,iPhone (Apple),Smartphone,Apple A18 Pro 6 nhân,8 GB,256 GB,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,iOS 18,33 giờ,4.9,247427,https://www.thegioididong.com/dtdd/iphone-16-pro-max,09/2024,2025-09-01 20:35:31
207956,Điện thoại Nokia 220 4G,980000,Nokia,Phone,Unisoc T107 8 nhân,64 MB,128 MB,"2.8""",,QVGA (240 x 320 Pixels),,S30+,1450 mAh,4.9,61302,https://www.thegioididong.com/dtdd/nokia-220-4g,06/2024,2025-09-01 20:35:31
337847,Điện thoại OPPO A5x 4GB/128GB,4220000,OPPO,Smartphone,Snapdragon 6s Gen 1 8 nhân,4 GB,128 GB,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,Android 15,6000 mAh,4.9,30274,https://www.thegioididong.com/dtdd/oppo-a5x-4gb-128gb,06/2025,2025-09-01 20:35:31
329138,Điện thoại iPhone 16 Plus 128GB,22490000,iPhone (Apple),Smartphone,Apple A18 6 nhân,8 GB,128 GB,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,iOS 18,27 giờ,4.9,18743,https://www.thegioididong.com/dtdd/iphone-16-plus,09/2024,2025-09-01 20:35:32
334227,Điện thoại vivo Y29 8GB/256GB,6960000,vivo,Smartphone,Snapdragon 685 8 nhân,8 GB,256 GB,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),120 Hz,Android 15,6500 mAh,4.9,20200,https://www.thegioididong.com/dtdd/vivo-y29-8gb-256gb,03/2025,2025-09-01 20:35:32
339175,Điện thoại OPPO Reno14 5G 12GB/256GB,15200000,OPPO,Smartphone,MediaTek Dimensity 8350 5G 8 nhân,12 GB,256 GB,"6.59""",AMOLED,1.5K (1256 x 2760 Pixles),120 Hz,Android 15,6000 mAh,5.0,824,https://www.thegioididong.com/dtdd/oppo-reno14-5g,07/2025,2025-09-01 20:35:33
339172,Điện thoại OPPO Reno14 Pro 5G 12GB/512GB,18150000,OPPO,Smartphone,MediaTek Dimensity 8450 5G 8 nhân,12 GB,512 GB,"6.83""",AMOLED,1.5K (1272 x 2800 Pixels),120 Hz,Android 15,6200 mAh,5.0,5486,https://www.thegioididong.com/dtdd/oppo-reno14-pro-5g,07/2025,2025-09-01 20:35:33
329890,Điện thoại Xiaomi 14T Pro 5G 12GB/512GB,14870000,Xiaomi,Smartphone,MediaTek Dimensity 9300+ 8 nhân,12 GB,512 GB,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),144 Hz,Xiaomi HyperOS (Android 14),5000 mAh,4.9,6274,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-12gb-512gb,09/2024,2025-09-01 20:35:34
320729,Điện thoại Xiaomi Redmi Note 14 6GB/128GB,4650000,Xiaomi,Smartphone,MediaTek Helio G99-Ultra 8 nhân,6 GB,128 GB,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,Xiaomi HyperOS (Android 14),5500 mAh,4.9,11502,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14,01/2025,2025-09-01 20:35:34
328454,Điện thoại OPPO A3 8GB/128GB,5200000,OPPO,Smartphone,Snapdragon 6s Gen 1 8 nhân,8 GB,128 GB,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,Android 14,5100 mAh,4.9,46359,https://www.thegioididong.com/dtdd/oppo-a3-8gb-128gb,08/2024,2025-09-01 20:35:35
335588,Điện thoại realme C75x 6GB/128GB,4610000,realme,Smartphone,MediaTek Helio G81-Ultra 8 nhân,6 GB,128 GB,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),120 Hz,Android 15,5600 mAh,4.9,11717,https://www.thegioididong.com/dtdd/realme-c75x-6gb-128gb,04/2025,2025-09-01 20:35:35
329143,Điện thoại iPhone 16 Pro 128GB,25090000,iPhone (Apple),Smartphone,Apple A18 Pro 6 nhân,8 GB,128 GB,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,iOS 18,27 giờ,4.9,27164,https://www.thegioididong.com/dtdd/iphone-16-pro,09/2024,2025-09-01 20:35:36
324893,Điện thoại HONOR X8b 8GB/512GB,6960000,HONOR,Smartphone,Snapdragon 680,8 GB,512 GB,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),90 Hz,Android 13,4500 mAh,4.9,16119,https://www.thegioididong.com/dtdd/honor-x8b,04/2024,2025-09-01 20:35:37
335792,Điện thoại HONOR X8c 8GB/256GB,6500000,HONOR,Smartphone,Snapdragon 685 8 nhân,8 GB,256 GB,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),120 Hz,Android 15,5000 mAh,4.9,3344,https://www.thegioididong.com/dtdd/honor-x8c,04/2025,2025-09-01 20:35:37
338918,Điện thoại vivo Y19s Pro 8GB/128GB,5400000,vivo,Smartphone,Unisoc Tiger T612,8 GB,128 GB,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),90 Hz,Android 15,6000 mAh,4.9,8195,https://www.thegioididong.com/dtdd/vivo-y19s-pro-8gb,06/2025,2025-09-01 20:35:37
320734,Điện thoại Xiaomi Redmi A3 3GB/64GB,2150000,Xiaomi,Smartphone,MediaTek Helio G36 8 nhân,3 GB,64 GB,"6.71""",IPS LCD,HD+ (720 x 1650 Pixels),90 Hz,Android 14,5000 mAh,4.9,99195,https://www.thegioididong.com/dtdd/xiaomi-redmi-a3,03/2024,2025-09-01 20:35:38
335174,Điện thoại Samsung Galaxy A36 5G 8GB/256GB,8330000,Samsung,Smartphone,Snapdragon 6 Gen 3 8 nhân,8 GB,256 GB,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 15,5000 mAh,4.9,27842,https://www.thegioididong.com/dtdd/samsung-galaxy-a36-8gb-256gb,03/2025,2025-09-01 20:35:38
334404,Điện thoại OPPO A5 Pro 5G 8GB/256GB,8040000,OPPO,Smartphone,MediaTek Dimensity 6300 5G 8 nhân,8 GB,256 GB,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),120 Hz,Android 15,5800 mAh,4.9,31104,https://www.thegioididong.com/dtdd/oppo-a5-pro-5g,03/2025,2025-09-01 20:35:39
309835,Điện thoại OPPO Find N3 Flip 5G 12GB/256GB Đen/Vàng đồng,13990000,OPPO,Smartphone,MediaTek Dimensity 9200 5G 8 nhân,12 GB,256 GB,"6.8""",AMOLED,Chính: FHD+ (1080 x 2520 Pixels) & Phụ: SD (382 x 720 Pixels),120 Hz,Android 13,4300 mAh,4.9,1564,https://www.thegioididong.com/dtdd/oppo-find-n3-flip,10/2023,2025-09-01 20:35:40
325013,Điện thoại vivo Y18 8GB/128GB,4410000,vivo,Smartphone,MediaTek Helio G85,8 GB,128 GB,"6.56""",IPS LCD,HD+ (720 x 1612 Pixels),90 Hz,Android 14,5000 mAh,4.9,28975,https://www.thegioididong.com/dtdd/vivo-y18,05/2024,2025-09-01 20:35:40
329007,Điện thoại Xiaomi Redmi 14C 4GB/128GB,3050000,Xiaomi,Smartphone,MediaTek Helio G81-Ultra 8 nhân,4 GB,128 GB,"6.88 """,IPS LCD,HD+ (720 x 1640 Pixels),120 Hz,Android 14,5160 mAh,4.9,26959,https://www.thegioididong.com/dtdd/xiaomi-redmi-14c-4gb-128gb,08/2024,2025-09-01 20:35:41
323546,Điện thoại Masstel Fami 50 4G,590000,Masstel,Smartphone,Unisoc T107,48 MB,128 MB,"2""",TFT LCD,QQVGA (128 x 160 Pixels),,,1750 mAh,4.9,56954,https://www.thegioididong.com/dtdd/masstel-fami-50,04/2024,2025-09-01 20:35:41
335955,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/512GB,25190000,Samsung,Smartphone,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,12 GB,512 GB,"6.7""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,Android 15,3900 mAh,4.9,536,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g-512gb,05/2025,2025-09-01 20:35:41
319665,Điện thoại Samsung Galaxy S24 5G 8GB/256GB,17510000,Samsung,Smartphone,Exynos 2400 10 nhân,8 GB,256 GB,"6.2""",Dynamic AMOLED 2X,Full HD+ (1080 x 2340 Pixels),120 Hz,Android 14,4000 mAh,4.9,16179,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-256gb-5g,01/2024,2025-09-01 20:35:44
334933,Điện thoại Samsung Galaxy A06 5G 4GB/128GB,3720000,Samsung,Smartphone,MediaTek Dimensity 6300 5G 8 nhân,4 GB,128 GB,"6.7""",PLS LCD,HD+ (720 x 1600 Pixels),90 Hz,Android 15,5000 mAh,5.0,2213,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-5g,03/2025,2025-09-01 20:35:44
