id,name,price,brand,category,chipset,storage,screen_size,screen_tech,operating_system,connectivity,battery,rating,reviews_count,url,created_at,updated_at
329700,Huawei Watch GT 5 41mm viền thép dây cao su,4110000,Huawei,Smartwatch,Hãng không công bố,Hãng không công bố,1.32 inch,AMOLED,Harmony OS,Bluetooth v5.2,Hãng không công bố,5.0,1465,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5,05/2025,2025-09-01 20:34:19
329718,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Trail,21890000,Apple,Smartwatch,Apple S9,64 GB,1.92 inch,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,5.0,143,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-den-day-trail,09/2024,2025-09-01 20:34:19
336899,Vòng đeo tay thông minh Mi Band 10 viền nhôm,970000,Xiaomi,Smartband,Hãng không công bố,Hãng không công bố,1.72 inch,AMOLED,HyperOS,Bluetooth v5.4,233 mAh,4.9,6025,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-10,07/2025,2025-09-01 20:34:20
316008,Apple Watch SE 2 GPS 40mm viền nhôm dây vải,5690000,Apple,Smartband,Apple S8,32 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,4.9,477,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-40mm-vien-nhom-day-vai,09/2024,2025-09-01 20:34:24
336947,Huawei Watch Fit 4 Pro 44.5mm dây silicone,4490000,Huawei,Smartwatch,Hãng không công bố,Hãng không công bố,1.82 inch,AMOLED,Harmony OS,Bluetooth v5.2,Hãng không công bố,4.9,966,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4-pro,05/2025,2025-09-01 20:34:25
325375,Huawei Watch Fit 3 43.2mm dây silicone,2190000,Huawei,Smartband,Hãng không công bố,Hãng không công bố,1.82 inch,AMOLED,Harmony OS,Bluetooth v5.2,400 mAh,4.9,21435,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-3,05/2024,2025-09-01 20:34:25
337137,Garmin Vivoactive 6 42.2mm dây silicone,8140000,Garmin,Smartband,Hãng không công bố,8 GB,1.2 inch,AMOLED,Hãng không công bố,Bluetooth,Hãng không công bố,5.0,61,https://www.thegioididong.com/dong-ho-thong-minh/garmin-vivoactive-6,04/2025,2025-09-01 20:34:26
321816,Vòng đeo tay thông minh Mi Band 8 Pro,960000,Xiaomi,Smartband,BES2700IBP,Hãng không công bố,1.74 inch,AMOLED,Hãng không công bố,Bluetooth v5.3,289 mAh,4.9,8990,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-8-pro,03/2024,2025-09-01 20:34:27
339861,Oppo Watch X2 46mm dây cao su,9490000,Oppo,Smartwatch,Snapdragon W5 Gen 1,32 GB,1.43 inch,AMOLED,ColorOS Watch,Bluetooth v5.0,500 mAh,5.0,8,https://www.thegioididong.com/dong-ho-thong-minh/oppo-watch-x2-day-cao-su,07/2025,2025-09-01 20:34:28
330178,Huawei Watch GT 5 46mm viền thép dây cao su,4110000,Huawei,Smartwatch,Hãng không công bố,Hãng không công bố,1.43 inch,AMOLED,Harmony OS,Bluetooth v5.2,Hãng không công bố,4.9,3776,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5-46mm-vien-thep-day-cao-su,05/2025,2025-09-01 20:34:28
327692,Samsung Galaxy Watch7 40mm dây silicone,4450000,Samsung,Smartband,Exynos W1000,32 GB,1.3 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,Bluetooth v5.3,300 mAh,4.9,3927,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch7,07/2024,2025-09-01 20:34:29
315897,Garmin Vivoactive 5 42.2mm dây silicone,5690000,Garmin,Smartband,Hãng không công bố,4 GB,1.2 inch,AMOLED,Hãng không công bố,Bluetooth,Hãng không công bố,4.9,978,https://www.thegioididong.com/dong-ho-thong-minh/garmin-vivoactive-5-day-silicone,10/2023,2025-09-01 20:34:30
316008,Apple Watch SE 2 GPS 40mm viền nhôm dây vải,5690000,Apple,Smartband,Apple S8,32 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,4.9,477,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-40mm-vien-nhom-day-vai,09/2024,2025-09-01 20:34:31
335763,Vòng đeo tay thông minh Huawei Band 10 viền nhôm,810000,Huawei,Smartband,Hãng không công bố,Hãng không công bố,1.47 inch,AMOLED,Harmony OS,Bluetooth v5.0,180 mAh,4.9,3432,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-10-vien-nhom,04/2025,2025-09-01 20:34:32
333919,Đồng hồ định vị trẻ em imoo Z7 Spider Man,4990000,imoo,Smartwatch,UWS6131,4 GB,1.3 inch,TFT-LCD,Threadx 5.6,Bluetooth v4.2,740 mAh,5.0,51,https://www.thegioididong.com/dong-ho-thong-minh/imoo-z7-spiderman,09/2024,2025-09-01 20:34:32
329472,Garmin Fenix 8 47mm viền thép dây silicone,23850000,Garmin,Smartwatch,Hãng không công bố,32 GB,1.4 inch,AMOLED,Hãng không công bố,Bluetooth v5.2,Hãng không công bố,5.0,18,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-47mm,09/2024,2025-09-01 20:34:33
340065,Samsung Galaxy Watch8 Classic LTE 46mm dây da,12990000,Samsung,Smartwatch,Exynos W1000,64 GB,1.34 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,Bluetooth v5.3,445 mAh,5.0,176,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-classic-lte-46mm,07/2025,2025-09-01 20:34:34
315598,BeFit Watch Ultra S 52.1mm dây silicone,750000,BeFit,Smartwatch,SC7A20,512 KB,1.95 inch,AMOLED,Hãng không công bố,Bluetooth v5.3,230 mAh,4.9,1061,https://www.thegioididong.com/dong-ho-thong-minh/befit-watch-ultra-s-day-silicone,09/2023,2025-09-01 20:34:35
322845,Garmin Lily 2 Classic 34mm dây vải,7050000,Garmin,Smartband,Hãng không công bố,Hãng không công bố,1.00 x 0.84 inch,LCD,Hãng không công bố,Bluetooth v5.2,Hãng không công bố,5.0,50,https://www.thegioididong.com/dong-ho-thong-minh/garmin-lily-2-classic-day-vai,03/2024,2025-09-01 20:34:35
315897,Garmin Vivoactive 5 42.2mm dây silicone,5690000,Garmin,Smartband,Hãng không công bố,4 GB,1.2 inch,AMOLED,Hãng không công bố,Bluetooth,Hãng không công bố,4.9,978,https://www.thegioididong.com/dong-ho-thong-minh/garmin-vivoactive-5-day-silicone,10/2023,2025-09-01 20:34:36
326906,Đồng hồ định vị trẻ em Masstel Smart Hero 6,1220000,Masstel,Smartwatch,W117,128 MB,1.4 inch,TFT-LCD,RTOS,LBS,680 mAh,4.9,10902,https://www.thegioididong.com/dong-ho-thong-minh/masstel-smart-hero-6,06/2024,2025-09-01 20:34:36
338265,Samsung Galaxy Watch8 40mm dây silicone,7990000,Samsung,Smartwatch,Exynos W1000,32 GB,1.34 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,Bluetooth v5.3,325 mAh,5.0,421,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8,07/2025,2025-09-01 20:34:37
332069,Xiaomi Redmi Watch 5 47.5 mm dây TPU,2440000,Xiaomi,Smartwatch,Hãng không công bố,512 MB,2.07 inch,AMOLED,Hãng không công bố,Bluetooth v5.3,550 mAh,4.9,21504,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-redmi-watch-5,12/2024,2025-09-01 20:34:38
334984,Garmin Instinct 3 Solar 50mm dây silicone,12070000,Garmin,Smartwatch,Hãng không công bố,128 MB,1.1 inch,MIP,Hãng không công bố,Bluetooth,Hãng không công bố,5.0,19,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-3-solar-50mm,02/2025,2025-09-01 20:34:38
334989,Garmin Instinct E 45mm dây silicone,8140000,Garmin,Smartwatch,Hãng không công bố,128 MB,0.9 inch,MIP,Hãng không công bố,Bluetooth,Hãng không công bố,5.0,13,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-e-45mm,02/2025,2025-09-01 20:34:41
314937,Đồng hồ thông minh Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Alpine,21890000,Apple,Smartwatch,Apple S9,64 GB,1.92 inch,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,5.0,68,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-lte-49mm-vien-titanium-day-alpine-size-l,09/2023,2025-09-01 20:34:42
330179,Huawei Watch GT 5 Pro 42mm viền gốm dây cao su,8040000,Huawei,Smartwatch,Hãng không công bố,Hãng không công bố,1.32 inch,AMOLED,Harmony OS,Bluetooth v5.2,Hãng không công bố,5.0,233,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5-pro-42mm-vien-gom-day-cao-su,10/2024,2025-09-01 20:34:42
327692,Samsung Galaxy Watch7 40mm dây silicone,4450000,Samsung,Smartband,Exynos W1000,32 GB,1.3 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,Bluetooth v5.3,300 mAh,4.9,3927,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch7,07/2024,2025-09-01 20:34:44
329474,Garmin Fenix 8 Sapphire 47mm viền Titanium dây silicone,26490000,Garmin,Smartwatch,Hãng không công bố,32 GB,1.4 inch,AMOLED,Hãng không công bố,Bluetooth v5.2,Hãng không công bố,5.0,57,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-sapphire-47mm,09/2024,2025-09-01 20:34:44
244296,Garmin Forerunner 55 42mm dây silicone,2730000,Garmin,Smartwatch,Hãng không công bố,Hãng không công bố,1.04 inch,MIP,Hãng không công bố,Bluetooth,Hãng không công bố,4.9,1110,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-55-day-silicone-den,6/2021,2025-09-01 20:34:45
236901,Đồng hồ định vị trẻ em Kidcare S6 4G Xanh Dorablue,1650000,Kidcare,Smartwatch,SL8521ET,512 MB,1.3 inch,TFT,XunOS,LBS,860 mAh,4.9,8632,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s6-day-silicone-xanh,5/2021,2025-09-01 20:34:46
329473,Garmin Fenix 8 Sapphire 43mm viền Titanium dây silicone,26490000,Garmin,Smartwatch,Hãng không công bố,32 GB,1.3 inch,AMOLED,Hãng không công bố,Bluetooth v5.2,Hãng không công bố,5.0,25,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-sapphire-43mm,09/2024,2025-09-01 20:34:48
339531,Vòng đeo tay thông minh Mi Band 10 viền gốm,1560000,Xiaomi,Smartband,Hãng không công bố,Hãng không công bố,1.72 inch,AMOLED,HyperOS,Bluetooth v5.4,233 mAh,5.0,671,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-10-vien-gom,07/2025,2025-09-01 20:34:50
340067,Samsung Galaxy Watch8 LTE 44mm dây silicone,9990000,Samsung,Smartwatch,Exynos W1000,32 GB,1.47 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,Bluetooth v5.3,435 mAh,5.0,72,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-lte-44mm,07/2025,2025-09-01 20:34:50
316008,Apple Watch SE 2 GPS 40mm viền nhôm dây vải,5690000,Apple,Smartband,Apple S8,32 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,4.9,477,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-40mm-vien-nhom-day-vai,09/2024,2025-09-01 20:34:51
306530,BeFit WatchFit 46.7mm dây silicone,490000,BeFit,Smartwatch,Realtek 8763EWE,640 KB,1.57 inch,IPS,Hãng không công bố,Bluetooth v5.2,180 mAh,4.9,28963,https://www.thegioididong.com/dong-ho-thong-minh/befit-watch-fit,4/2023,2025-09-01 20:34:51
337643,Amazfit Bip 6 46.3mm dây silicone,1960000,Amazfit,Smartband,RTL 8763EFL,512 MB,1.97 inch,AMOLED,Zepp OS,Bluetooth v5.2,340 mAh,4.9,263,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-bip-6,05/2025,2025-09-01 20:34:52
327693,Samsung Galaxy Watch Ultra LTE 47mm dây silicone,12900000,Samsung,Smartwatch,Exynos W1000,32 GB,1.47 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,Bluetooth v5.3,590 mAh,5.0,780,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-ultra,07/2024,2025-09-01 20:34:52
315897,Garmin Vivoactive 5 42.2mm dây silicone,5690000,Garmin,Smartband,Hãng không công bố,4 GB,1.2 inch,AMOLED,Hãng không công bố,Bluetooth,Hãng không công bố,4.9,978,https://www.thegioididong.com/dong-ho-thong-minh/garmin-vivoactive-5-day-silicone,10/2023,2025-09-01 20:34:53
322266,Amazfit Active Edge 46.6mm dây silicone,2340000,Amazfit,Smartwatch,Hãng không công bố,Hãng không công bố,1.32 inch,AMOLED,Zepp OS 2.0,Bluetooth v5.0,370 mAh,4.9,255,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-active-edge,09/2023,2025-09-01 20:34:53
329704,Apple Watch Series 10 42mm viền nhôm dây vải,10590000,Apple,Smartwatch,Apple S10 SiP,64 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,5.0,1032,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-10-42mm-day-vai,09/2024,2025-09-01 20:34:53
329166,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Milan,24790000,Apple,Smartwatch,Apple S9,64 GB,1.92 inch,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,5.0,104,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-lte-49mm-vien-titanium-den-day-milan,09/2024,2025-09-01 20:34:54
338164,Huawei Watch Fit 4 Pro 44.5mm dây nylon,4490000,Huawei,Smartwatch,Hãng không công bố,Hãng không công bố,1.82 inch,AMOLED,Harmony OS,Bluetooth v5.2,Hãng không công bố,5.0,204,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4-pro-day-nylon,05/2025,2025-09-01 20:34:54
292695,Đồng hồ định vị trẻ em Kidcare S88 4G,2140000,Kidcare,Smartwatch,SL8521ET,512 MB,1.3 inch,TFT,XunOS,LBS,1000 mAh,4.9,13419,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s88-den,10/2022,2025-09-01 20:34:55
316009,Apple Watch SE 2 GPS + Cellular 44mm viền nhôm dây thể thao,7790000,Apple,Smartwatch,Apple S8,32 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,4.9,164,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-lte-44mm-vien-nhom-day-silicone,09/2024,2025-09-01 20:34:55
329160,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,21490000,Apple,Smartwatch,Apple S10 SiP,64 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,5.0,393,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-thep,09/2024,2025-09-01 20:34:55
331530,BeFit Luna 33mm dây da,850000,BeFit,Smartwatch,Realtek 8763EWE,Hãng không công bố,1.3 inch,AMOLED,Hãng không công bố,Bluetooth v5.2,210 mAh,4.9,5271,https://www.thegioididong.com/dong-ho-thong-minh/befit-luna-day-da,11/2024,2025-09-01 20:34:55
329700,Huawei Watch GT 5 41mm viền thép dây cao su,4110000,Huawei,Smartwatch,Hãng không công bố,Hãng không công bố,1.32 inch,AMOLED,Harmony OS,Bluetooth v5.2,Hãng không công bố,5.0,1465,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5,05/2025,2025-09-01 20:34:56
339434,Đồng hồ định vị trẻ em Masstel Smart Hero Star,1090000,Masstel,Smartwatch,ASR3603S,24 MB,1.4 inch,IPS,RTOS,,680 mAh,4.9,1307,https://www.thegioididong.com/dong-ho-thong-minh/masstel-smart-hero-star,2025,2025-09-01 20:34:56
329155,Apple Watch Series 10 46mm viền nhôm dây thể thao,11390000,Apple,Smartwatch,Apple S10 SiP,64 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,4.9,1836,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-46mm,09/2024,2025-09-01 20:34:57
321818,Xiaomi Watch 2 47.8mm dây silicone,2800000,Xiaomi,Smartwatch,Snapdragon W5+ Gen 1,32 GB,1.43 inch,AMOLED,Google Wear OS,Bluetooth v5.2,495 mAh,4.9,1245,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-watch-2,04/2024,2025-09-01 20:34:58
316009,Apple Watch SE 2 GPS + Cellular 44mm viền nhôm dây thể thao,7790000,Apple,Smartwatch,Apple S8,32 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,4.9,164,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-lte-44mm-vien-nhom-day-silicone,09/2024,2025-09-01 20:34:58
329153,Apple Watch Series 10 42mm viền nhôm dây thể thao,10590000,Apple,Smartwatch,Apple S10 SiP,64 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,4.9,4927,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10,09/2024,2025-09-01 20:34:58
244681,Đồng hồ thông minh Garmin Swim 2 dây silicone,0,Garmin,Smartwatch,Hãng không công bố,Hãng không công bố,1.04 inch,MIP,Hãng không công bố,Bluetooth,Hãng không công bố,3.0,1,https://www.thegioididong.com/dong-ho-thong-minh/garmin-swim-2-day-silicone-trang,1/2020,2025-09-01 20:34:59
231681,Đồng hồ thông minh BeU B2 Hồng,0,BeFit,Smartwatch,NRF52832,256 KB,1.54 inch,IPS,Hãng không công bố,Bluetooth v5.0,200 mAh,3.1,21,https://www.thegioididong.com/dong-ho-thong-minh/beu-b2-hong,,2025-09-01 20:34:59
310858,Samsung Galaxy Watch6 Classic 47mm dây silicone,5820000,Samsung,Smartwatch,Exynos W930,16 GB,1.5 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,Bluetooth v5.3,425 mAh,4.9,1165,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch6-classic-47mm,07/2023,2025-09-01 20:34:59
331078,Huawei Watch D2 48mm dây cao su,7840000,Huawei,Smartwatch,Hãng không công bố,Hãng không công bố,1.82 inch,AMOLED,Harmony OS,Bluetooth v5.2,Hãng không công bố,4.9,1195,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-d2-day-cao-su,10/2024,2025-09-01 20:35:01
324886,Đồng hồ định vị trẻ em MyKid 4G Lite,1260000,Mykid,Smartwatch,ASR3603,24 MB,1.4 inch,IPS LCD,ThreadX,,680 mAh,4.9,11435,https://www.thegioididong.com/dong-ho-thong-minh/mykid-4g-lite,02/2023,2025-09-01 20:35:02
329598,Đồng hồ định vị trẻ em imoo Z7,4500000,imoo,Smartwatch,UWS6131,4 GB,1.3 inch,TFT-LCD,Threadx 5.6,Bluetooth v4.2,740 mAh,5.0,353,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-dinh-vi-tre-em-imoo-z7,09/2024,2025-09-01 20:35:03
316003,Apple Watch SE 2 GPS + Cellular 40mm viền nhôm dây thể thao,6990000,Apple,Smartband,Apple S8,32 GB,Hãng không công bố,OLED,watchOS phiên bản mới nhất,Bluetooth v5.3,Hãng không công bố,4.9,1154,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-lte-40mm-vien-nhom-day-silicone,09/2024,2025-09-01 20:35:03
334986,Garmin Instinct 3 45mm dây silicone,12070000,Garmin,Smartwatch,Hãng không công bố,4 GB,1.2 inch,AMOLED,Hãng không công bố,Bluetooth,Hãng không công bố,5.0,25,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-3-45mm,02/2025,2025-09-01 20:35:04
322845,Garmin Lily 2 Classic 34mm dây vải,7050000,Garmin,Smartband,Hãng không công bố,Hãng không công bố,1.00 x 0.84 inch,LCD,Hãng không công bố,Bluetooth v5.2,Hãng không công bố,5.0,50,https://www.thegioididong.com/dong-ho-thong-minh/garmin-lily-2-classic-day-vai,03/2024,2025-09-01 20:35:04
329945,Amazfit T-Rex 3 47.1mm dây silicone,5490000,Amazfit,Smartwatch,Hãng không công bố,32 GB,1.5 inch,AMOLED,Zepp OS 4,Bluetooth v5.2,700 mAh,5.0,570,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-t-rex-3,10/2024,2025-09-01 20:35:04
306530,BeFit WatchFit 46.7mm dây silicone,490000,BeFit,Smartwatch,Realtek 8763EWE,640 KB,1.57 inch,IPS,Hãng không công bố,Bluetooth v5.2,180 mAh,4.9,28963,https://www.thegioididong.com/dong-ho-thong-minh/befit-watch-fit,4/2023,2025-09-01 20:35:05
327727,Đồng hồ định vị trẻ em Kidcare S6 4G Hồng Tinker,1650000,Kidcare,Smartwatch,SL8521ET,512 MB,1.3 inch,TFT,XunOS,LBS,860 mAh,4.9,5225,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s6-day-silicone-hong,5/2021,2025-09-01 20:35:07
325375,Huawei Watch Fit 3 43.2mm dây silicone,2190000,Huawei,Smartband,Hãng không công bố,Hãng không công bố,1.82 inch,AMOLED,Harmony OS,Bluetooth v5.2,400 mAh,4.9,21435,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-3,05/2024,2025-09-01 20:35:08
