id,name,price,brand,category,chipset,ram,storage,screen_size,screen_tech,screen_resolution,screen_frequency,operating_system,battery,rating,reviews_count,url,created_at,updated_at
335579,Điện thoại realme C75x 8GB/256GB,5690000,realme,Smartphone,,,,,,,,,,4.9,11821,https://www.thegioididong.com/dtdd/realme-c75x-256gb,04/2025,2025-08-31 18:48:36
331512,Điện thoại HONOR X7c 8GB/256GB,5200000,HONOR,Smartphone,,,,,,,,,,4.9,7779,https://www.thegioididong.com/dtdd/honor-x7c,11/2024,2025-08-31 18:48:36
325800,Điện thoại Xiaomi Redmi 13 6GB/128GB,3920000,Xiaomi,Smartphone,,,,,,,,,,4.9,184246,https://www.thegioididong.com/dtdd/xiaomi-redmi-13-6gb-128gb,06/2024,2025-08-31 18:48:36
307174,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB,23300000,Samsung,Smartphone,,,,,,,,,,4.9,36474,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-ultra-5g,01/2024,2025-08-31 18:48:36
320337,Điện thoại Xiaomi 15 5G 12GB/256GB,21540000,Xiaomi,Smartphone,,,,,,,,,,5.0,460,https://www.thegioididong.com/dtdd/xiaomi-15-256gb,03/2025,2025-08-31 18:48:36
339245,Điện thoại HONOR 400 Lite 12GB/256GB,8330000,HONOR,Smartphone,,,,,,,,,,4.9,2293,https://www.thegioididong.com/dtdd/honor-400-lite,06/2025,2025-08-31 18:48:37
337744,Điện thoại Xiaomi Redmi Note 14 Pro 12GB/256GB,7230000,Xiaomi,Smartphone,,,,,,,,,,5.0,3574,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-12gb,01/2025,2025-08-31 18:48:37
305660,Điện thoại iPhone 15 Pro Max 1TB,35690000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,3928,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,09/2023,2025-08-31 18:48:37
341625,Điện thoại vivo V60 5G 12GB/256GB,15990000,vivo,Smartphone,,,,,,,,,,,,https://www.thegioididong.com/dtdd/vivo-v60-12gb-256gb,08/2025,2025-08-31 18:48:38
335793,Điện thoại HONOR X8c 8GB/512GB,6890000,HONOR,Smartphone,,,,,,,,,,5.0,2263,https://www.thegioididong.com/dtdd/honor-x8c-512gb,04/2025,2025-08-31 18:48:38
337714,Điện thoại Xiaomi Redmi Note 14 Pro 5G 12GB/512GB,9500000,Xiaomi,Smartphone,,,,,,,,,,4.9,6158,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-5g-12gb-512gb,01/2025,2025-08-31 18:48:38
335227,Điện thoại vivo Y04 4GB/64GB,2940000,vivo,Smartphone,,,,,,,,,,5.0,1408,https://www.thegioididong.com/dtdd/vivo-y04-64gb,04/2025,2025-08-31 18:48:38
339179,Điện thoại vivo Y39 5G 8GB/256GB,8040000,vivo,Smartphone,,,,,,,,,,5.0,2137,https://www.thegioididong.com/dtdd/vivo-y39-5g-256gb,06/2025,2025-08-31 18:48:39
335917,Điện thoại Xiaomi Redmi A5 3GB/64GB,2740000,Xiaomi,Smartphone,,,,,,,,,,4.9,32346,https://www.thegioididong.com/dtdd/xiaomi-redmi-a5-3gb-64gb,04/2025,2025-08-31 18:48:39
338919,Điện thoại vivo Y19s Pro 6GB/128GB,4900000,vivo,Smartphone,,,,,,,,,,5.0,7787,https://www.thegioididong.com/dtdd/vivo-y19s-pro-6gb,06/2025,2025-08-31 18:48:39
333280,Điện thoại realme Note 60x 3GB/64GB,2650000,realme,Smartphone,,,,,,,,,,5.0,6725,https://www.thegioididong.com/dtdd/realme-note-60x,01/2025,2025-08-31 18:48:39
329890,Điện thoại Xiaomi 14T Pro 5G 12GB/512GB,16170000,Xiaomi,Smartphone,,,,,,,,,,4.9,6274,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-12gb-512gb,09/2024,2025-08-31 18:48:39
