sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,storage,screen_type,screen_size,screen_panel,os,water_resistant,connectivity,battery,weight,material
344750,Apple Watch Series 11 42mm viền nhôm dây thể thao,11490000,Apple,Smartwatch,,,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao,09/2025,2025-09-17 01:11:33,Apple S10,64 GB,Ion-X strengthened glass,Hãng không công bố,OLED,watchOS phiên bản mới nhất,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)","Bluetooth v5.3, Kết nối 5G, Wifi",Hãng không công bố,30.3 g,Nhôm
336947,Huawei Watch Fit 4 Pro 44.5mm dây silicone,4490000,Huawei,Smartwatch,4.9,1095,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4-pro,05/2025,2025-09-17 01:11:33,Hãng không công bố,Hãng không công bố,Kính Sapphire,1.82 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.2,Hãng không công bố,30.4 g,Viền Titanium - Khung hợp kim Nhôm
339531,Vòng đeo tay thông minh Mi Band 10 viền gốm,1660000,Xiaomi,Smartband,5.0,813,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-10-vien-gom,07/2025,2025-09-17 01:11:33,Hãng không công bố,Hãng không công bố,Kính cường lực 2.5D,1.72 inch,AMOLED,HyperOS,"Kháng nước 5 ATM (Tắm, đi mưa thoải mái)",Bluetooth v5.4,233 mAh,23.05 g,Gốm
329076,Đồng hồ định vị trẻ em Kidcare K1,2140000,Kidcare,Smartwatch,4.9,7358,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-dinh-vi-tre-em-kidcare-k1,06/2024,2025-09-17 01:11:34,SL8521ET,521 MB,Kính cường lực,1.69 inch,TFT,XunOS,"Kháng nước IPX8 (Rửa tay, đi mưa)","WLAN 2.4 GHz, Bluetooth v4.2",900 mAh,45.6 g,Nhựa
337835,Nhẫn thông minh Samsung Galaxy Ring Size 10,9810000,Samsung,Smartband,5.0,11,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-ring-size-10,05/2025,2025-09-17 01:11:34,Hãng không công bố,8 MB,,,,Zephyr RTOS,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)",Bluetooth v5.4,19.5 mAh,2.8 g,
335762,Vòng đeo tay thông minh Huawei Band 10 viền nhựa,780000,Huawei,Smartband,4.9,2244,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-10,04/2025,2025-09-17 01:11:34,Hãng không công bố,Hãng không công bố,Kính cường lực,1.47 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.0,180 mAh,14 g,Nhựa
337643,Amazfit Bip 6 46.3mm dây silicone,2050000,Amazfit,Smartwatch,4.9,318,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-bip-6,05/2025,2025-09-17 01:11:34,RTL 8763EFL,512 MB,Kính cường lực,1.97 inch,AMOLED,Zepp OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.2,340 mAh,27.9 g,Hợp kim nhôm
325619,BeFit Hunter2 47.8mm dây silicone,790000,BeFit,Smartwatch,4.9,1664,https://www.thegioididong.com/dong-ho-thong-minh/befit-hunter2-day-silicone,05/2024,2025-09-17 01:11:34,Realtek 8763EWE,Hãng không công bố,Kính cường lực,1.46 inch,IPS,Hãng không công bố,"Kháng nước IP67 (Rửa tay, đi mưa)",Bluetooth v5.0,440 mAh,59 g,Hợp kim
324733,Vòng đeo tay thông minh Huawei Band 9,550000,Huawei,Smartband,4.9,6909,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-9,04/2024,2025-09-17 01:11:34,Hãng không công bố,Hãng không công bố,Kính cường lực,1.47 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.0,189 mAh,14 g,Nhựa
329719,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Alpine,21890000,Apple,Smartwatch,5.0,181,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-den-day-alpine,09/2024,2025-09-17 01:11:35,Apple S9,64 GB,Kính Sapphire,1.92 inch,OLED,watchOS phiên bản mới nhất,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)","Bluetooth v5.3, Wi-Fi 4",Hãng không công bố,61.8 g,Titanium
339860,Oppo Watch X2 46mm dây da,9490000,Oppo,Smartwatch,5.0,8,https://www.thegioididong.com/dong-ho-thong-minh/oppo-watch-x2-day-da,07/2025,2025-09-17 01:11:35,Snapdragon W5 Gen 1,32 GB,Kính cường lực,1.43 inch,AMOLED,ColorOS Watch,"Kháng nước 5 ATM (Tắm, đi mưa thoải mái)","Bluetooth v5.0, NFC, Wifi",648 mAh,76 g,Titanium phủ PVD
320842,Xiaomi Redmi Watch 4 47.5mm dây silicone,1640000,Xiaomi,Smartwatch,4.9,18618,https://www.thegioididong.com/dong-ho-thong-minh/redmi-watch-4,01/2024,2025-09-17 01:11:35,BES2700IBP,Hãng không công bố,Kính cường lực,1.97 inch,AMOLED,HyperOS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.3,460 mAh,31.5 g,Hợp kim nhôm
344750,Apple Watch Series 11 42mm viền nhôm dây thể thao,11490000,Apple,Smartwatch,,,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao,09/2025,2025-09-17 01:11:36,Apple S10,64 GB,Ion-X strengthened glass,Hãng không công bố,OLED,watchOS phiên bản mới nhất,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)","Bluetooth v5.3, Kết nối 5G, Wifi",Hãng không công bố,30.3 g,Nhôm
315897,Garmin Vivoactive 5 42.2mm dây silicone,5690000,Garmin,Smartwatch,4.9,1014,https://www.thegioididong.com/dong-ho-thong-minh/garmin-vivoactive-5-day-silicone,10/2023,2025-09-17 01:11:36,Hãng không công bố,4 GB,Kính cường lực Gorilla Glass 3,1.2 inch,AMOLED,Hãng không công bố,"Kháng nước 5 ATM (Tắm, bơi vùng nước nông)","Bluetooth, ANT+, Wifi",Hãng không công bố,23 g,Khung Polyme - Viền Nhôm
322848,Garmin Forerunner 165 43mm dây silicone,4610000,Garmin,Smartwatch,4.9,1943,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-165,03/2024,2025-09-17 01:11:36,Hãng không công bố,4 GB,Kính cường lực hóa học,1.2 inch,AMOLED,Hãng không công bố,"Kháng nước 5 ATM (Tắm, bơi vùng nước nông)","ANT+, Bluetooth v5.2, Wifi",330 mAh,39 g,Polyme cốt sợi
322265,Amazfit Balance 46mm dây silicone,4900000,Amazfit,Smartwatch,4.9,176,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-balance,02/2024,2025-09-17 01:11:37,Hãng không công bố,Hãng không công bố,Kính cường lực,1.5 inch,AMOLED,Zepp OS 3.0,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)","WLAN 2.4 GHz, Bluetooth v5.0",475 mAh,35 g,Hợp kim nhôm
335763,Vòng đeo tay thông minh Huawei Band 10 viền nhôm,870000,Huawei,Smartband,4.9,3843,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-10-vien-nhom,04/2025,2025-09-17 01:11:38,Hãng không công bố,Hãng không công bố,Kính cường lực,1.47 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.0,180 mAh,15 g,Hợp kim nhôm
325375,Huawei Watch Fit 3 43.2mm dây silicone,2090000,Huawei,Smartwatch,4.9,22117,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-3,05/2024,2025-09-17 01:11:38,Hãng không công bố,Hãng không công bố,Kính cường lực,1.82 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.2,400 mAh,26 g,Hợp kim nhôm
327123,Đồng hồ định vị trẻ em MyKid 4G V2,1360000,Mykid,Smartwatch,4.9,10821,https://www.thegioididong.com/dong-ho-thong-minh/mykid-4g-v2-day-silicone,06/2024,2025-09-17 01:11:38,ASR3602,Hãng không công bố,Kính cường lực,1.4 inch,IPS LCD,ThreadX,"Kháng nước IP67 (Rửa tay, đi mưa)",,680 mAh,52 g,Nhựa
337137,Garmin Vivoactive 6 42.2mm dây silicone,8140000,Garmin,Smartwatch,5.0,69,https://www.thegioididong.com/dong-ho-thong-minh/garmin-vivoactive-6,04/2025,2025-09-17 01:11:40,Hãng không công bố,8 GB,Kính cường lực Gorilla Glass 3,1.2 inch,AMOLED,Hãng không công bố,"Kháng nước 5 ATM (Tắm, bơi vùng nước nông)","Bluetooth, ANT+, Wifi",Hãng không công bố,23 g,Khung Polyme cốt sợi - Viền Nhôm anod hóa
330176,Huawei Watch GT 5 46mm viền thép dây Woven,4600000,Huawei,Smartwatch,5.0,1544,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5-46mm-vien-thep-day-woven,10/2024,2025-09-17 01:11:40,Hãng không công bố,Hãng không công bố,Kính cường lực,1.43 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)","Bluetooth v5.2, NFC",Hãng không công bố,48 g,Thép không gỉ
329166,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Milan,24790000,Apple,Smartwatch,5.0,108,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-lte-49mm-vien-titanium-den-day-milan,09/2024,2025-09-17 01:11:40,Apple S9,64 GB,Kính Sapphire,1.92 inch,OLED,watchOS phiên bản mới nhất,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)","Bluetooth v5.3, Wi-Fi 4",Hãng không công bố,61.8 g,Titanium
338698,Garmin Forerunner 970 47mm dây silicone,19630000,Garmin,Smartwatch,5.0,40,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-970,05/2025,2025-09-17 01:11:41,Hãng không công bố,32 GB,Kính Sapphire,1.4 inch,AMOLED,Hãng không công bố,"Kháng nước 5 ATM (Tắm, bơi vùng nước nông)","Bluetooth v5.3, ANT+, Wifi",Hãng không công bố,56 g,Titanium
337773,Bộ kit đo size nhẫn,120000,Samsung,,5.0,61,https://www.thegioididong.com/dong-ho-thong-minh/bo-kit-do-size-nhan,,2025-09-17 01:11:41,,,,,,,,,,,
321818,Xiaomi Watch 2 47.8mm dây silicone,2900000,Xiaomi,Smartwatch,4.9,1287,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-watch-2,04/2024,2025-09-17 01:11:41,Snapdragon W5+ Gen 1,32 GB,Kính cường lực Gorilla Glass 3,1.43 inch,AMOLED,Google Wear OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.2,495 mAh,36.68 g,Nhôm
329473,Garmin Fenix 8 Sapphire 43mm viền Titanium dây silicone,26490000,Garmin,Smartwatch,5.0,27,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-sapphire-43mm,09/2024,2025-09-17 01:11:42,Hãng không công bố,32 GB,Kính Sapphire,1.3 inch,AMOLED,Hãng không công bố,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)","Bluetooth v5.2, NFC, Wifi",Hãng không công bố,44 g,Khung Polyme cốt sợi - Viền Titanium
329474,Garmin Fenix 8 Sapphire 47mm viền Titanium dây silicone,26490000,Garmin,Smartwatch,5.0,67,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-sapphire-47mm,09/2024,2025-09-17 01:11:42,Hãng không công bố,32 GB,Kính Sapphire,1.4 inch,AMOLED,Hãng không công bố,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)","Bluetooth v5.2, NFC, Wifi",Hãng không công bố,52 g,Khung Polyme cốt sợi - Viền Titanium
322839,Garmin Lily 2 34mm dây silicone,6260000,Garmin,Smartwatch,5.0,264,https://www.thegioididong.com/dong-ho-thong-minh/garmin-lily-2,03/2024,2025-09-17 01:11:42,Hãng không công bố,Hãng không công bố,Kính cường lực Gorilla Glass 3,1.00 x 0.84 inch,LCD,Hãng không công bố,"Kháng nước 5 ATM (Tắm, bơi vùng nước nông)","Bluetooth v5.2, NFC, Wifi",Hãng không công bố,24.4 g,Nhôm
329470,Garmin Fenix 8 Sapphire Solar 47mm viền Titanium dây silicone,26490000,Garmin,Smartwatch,5.0,12,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-solar-47mm,09/2024,2025-09-17 01:11:42,Hãng không công bố,32 GB,Kính cường lực Sapphire,1.3 inch,MIP,Hãng không công bố,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)","Bluetooth v5.2, NFC, Wifi",Hãng không công bố,57 g,Khung Polyme cốt sợi - Viền Titanium
329832,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU,1270000,Xiaomi,Smartwatch,4.9,16755,https://www.thegioididong.com/dong-ho-thong-minh/redmi-watch-5-lite,09/2024,2025-09-17 01:11:43,Sifli SF32LB523,4 GB,Kính cường lực Panda,1.96 inch,AMOLED,HyperOS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.3,470 mAh,29.2 g,Nhựa
328694,Đồng hồ định vị trẻ em Huawei Watch Kids 4 Pro,2740000,Huawei,Smartwatch,4.9,4446,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-kids-4-pro,2024,2025-09-17 01:11:43,Hãng không công bố,8 GB,Kính cường lực,1.41 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v4.2,800 mAh,57.5 g,Nhựa
306530,BeFit WatchFit 46.7mm dây silicone,490000,BeFit,Smartband,4.9,29090,https://www.thegioididong.com/dong-ho-thong-minh/befit-watch-fit,4/2023,2025-09-17 01:11:43,Realtek 8763EWE,640 KB,Mặt kính nhựa,1.57 inch,IPS,Hãng không công bố,"Kháng nước IP67 (Rửa tay, đi mưa)",Bluetooth v5.2,180 mAh,35.5 g,Hợp kim nhôm
236901,Đồng hồ định vị trẻ em Kidcare S6 4G Xanh Dorablue,1750000,Kidcare,Smartwatch,4.9,8926,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s6-day-silicone-xanh,5/2021,2025-09-17 01:11:43,SL8521ET,512 MB,Kính cường lực,1.3 inch,TFT,XunOS,"Kháng nước IPX8 (Rửa tay, đi mưa)","LBS, AGPS, Wifi Location, Định vị trong nhà (Indoor Positioning), Định vị bằng thuật toán AI",860 mAh,51.5 g,Nhựa
337061,Đồng hồ định vị trẻ em Masstel Smart Hero 30,1950000,Masstel,Smartwatch,4.9,2994,https://www.thegioididong.com/dong-ho-thong-minh/masstel-smart-hero-30,2025,2025-09-17 01:11:44,W117,128 MB,Mặt kính nhựa,1.8 inch,IPS,RTOS,"Kháng nước IP68 (Tắm, đi mưa)",,700 mAh,48 g,Nhựa
334436,Huawei Watch Fit 4 43mm dây silicone,2740000,Huawei,Smartwatch,4.9,7922,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4,05/2025,2025-09-17 01:11:44,Hãng không công bố,Hãng không công bố,Kính cường lực,1.82 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.2,Hãng không công bố,27 g,Hợp kim nhôm
338164,Huawei Watch Fit 4 Pro 44.5mm dây nylon,4490000,Huawei,Smartwatch,5.0,230,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4-pro-day-nylon,05/2025,2025-09-17 01:11:44,Hãng không công bố,Hãng không công bố,Kính Sapphire,1.82 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.2,Hãng không công bố,30.4 g,Viền Titanium - Khung hợp kim Nhôm
329468,Garmin Fenix 8 43mm viền thép dây silicone,23850000,Garmin,Smartwatch,5.0,10,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8,09/2024,2025-09-17 01:11:44,Hãng không công bố,32 GB,Kính cường lực Gorilla Glass,1.3 inch,AMOLED,Hãng không công bố,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)","ANT+, Bluetooth v5.2, NFC, Wifi",Hãng không công bố,50 g,Khung Polyme cốt sợi - Viền thép không gỉ
328369,Vòng đeo tay thông minh Mi Band 9,870000,Xiaomi,Smartband,4.9,23508,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-band-9,08/2024,2025-09-17 01:11:44,Hãng không công bố,Hãng không công bố,Kính cường lực 2.5D,1.62 inch,AMOLED,Hãng không công bố,"Kháng nước 5 ATM (Tắm, đi mưa thoải mái)",Bluetooth v5.4,233 mAh,27.4 g,Kim loại
325375,Huawei Watch Fit 3 43.2mm dây silicone,2090000,Huawei,Smartwatch,4.9,22117,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-3,05/2024,2025-09-17 01:11:45,Hãng không công bố,Hãng không công bố,Kính cường lực,1.82 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.2,400 mAh,26 g,Hợp kim nhôm
340065,Samsung Galaxy Watch8 Classic LTE 46mm dây da,13990000,Samsung,Smartwatch,5.0,215,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-classic-lte-46mm,07/2025,2025-09-17 01:11:46,Exynos W1000,64 GB,Kính Sapphire,1.34 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)","Bluetooth v5.3, NFC, Wifi",445 mAh,63.5 g,Thép không gỉ
340066,Samsung Galaxy Watch8 LTE 40mm dây silicone,9990000,Samsung,Smartwatch,5.0,140,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-lte-40mm,07/2025,2025-09-17 01:11:46,Exynos W1000,32 GB,Kính Sapphire,1.34 inch,Super AMOLED,Wear OS được tùy biến bởi Samsung,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)","Bluetooth v5.3, NFC, Wifi",325 mAh,30.1 g,Nhôm nguyên khối
329474,Garmin Fenix 8 Sapphire 47mm viền Titanium dây silicone,26490000,Garmin,Smartwatch,5.0,67,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-sapphire-47mm,09/2024,2025-09-17 01:11:46,Hãng không công bố,32 GB,Kính Sapphire,1.4 inch,AMOLED,Hãng không công bố,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)","Bluetooth v5.2, NFC, Wifi",Hãng không công bố,52 g,Khung Polyme cốt sợi - Viền Titanium
329832,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU,1270000,Xiaomi,Smartwatch,4.9,16755,https://www.thegioididong.com/dong-ho-thong-minh/redmi-watch-5-lite,09/2024,2025-09-17 01:11:48,Sifli SF32LB523,4 GB,Kính cường lực Panda,1.96 inch,AMOLED,HyperOS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.3,470 mAh,29.2 g,Nhựa
287372,Garmin Venu SQ 2 40.6mm dây silicone,3890000,Garmin,Smartwatch,4.9,433,https://www.thegioididong.com/dong-ho-thong-minh/garmin-venu-sq-2-day-silicone,09/2022,2025-09-17 01:11:48,Hãng không công bố,Dữ liệu hoạt động trong vòng 200 giờ,Kính cường lực Gorilla Glass 3,1.41 inch,AMOLED,Hãng không công bố,"Kháng nước 5 ATM (Tắm, bơi vùng nước nông)","Bluetooth, GPS",Hãng không công bố,38 g,Khung Polyme - Viền Nhôm
321616,Vòng tay thông minh Samsung Galaxy Fit3,890000,Samsung,Smartband,4.9,32896,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-fit3,2024,2025-09-17 01:11:49,,256 MB,Kính thường,1.6 inch,AMOLED,FreeRTOS,"Kháng nước 5 ATM (Tắm, bơi vùng nước nông)",Bluetooth v5.3,208 mAh,36.8 g,Nhôm
329160,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,21290000,Apple,Smartwatch,5.0,415,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-thep,09/2024,2025-09-17 01:11:50,Apple S10 SiP,64 GB,Kính Sapphire,Hãng không công bố,OLED,watchOS phiên bản mới nhất,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)","Bluetooth v5.3, NFC",Hãng không công bố,41.7 g,Titanium
328369,Vòng đeo tay thông minh Mi Band 9,870000,Xiaomi,Smartband,4.9,23508,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-band-9,08/2024,2025-09-17 01:11:50,Hãng không công bố,Hãng không công bố,Kính cường lực 2.5D,1.62 inch,AMOLED,Hãng không công bố,"Kháng nước 5 ATM (Tắm, đi mưa thoải mái)",Bluetooth v5.4,233 mAh,27.4 g,Kim loại
321818,Xiaomi Watch 2 47.8mm dây silicone,2900000,Xiaomi,Smartwatch,4.9,1287,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-watch-2,04/2024,2025-09-17 01:11:50,Snapdragon W5+ Gen 1,32 GB,Kính cường lực Gorilla Glass 3,1.43 inch,AMOLED,Google Wear OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)",Bluetooth v5.2,495 mAh,36.68 g,Nhôm
337836,Nhẫn thông minh Samsung Galaxy Ring Size 11,9810000,Samsung,Smartband,5.0,7,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-ring-size-11,05/2025,2025-09-17 01:11:51,Hãng không công bố,8 MB,,,,Zephyr RTOS,"Chống nước 10 ATM (Bơi, lặn vùng nước nông)",Bluetooth v5.4,19.5 mAh,2.8 g,
330174,Huawei Watch GT 5 41mm viền thép dây da,4600000,Huawei,Smartwatch,5.0,1078,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5-41mm-vien-thep-day-da,10/2024,2025-09-17 01:11:51,Hãng không công bố,Hãng không công bố,Kính cường lực,1.32 inch,AMOLED,Harmony OS,"Chống nước 5 ATM - ISO 228102010 (Tắm, bơi vùng nước nông)","Bluetooth v5.2, NFC",Hãng không công bố,35 g,Thép không gỉ
336899,Vòng đeo tay thông minh Mi Band 10 viền nhôm,1070000,Xiaomi,Smartband,4.9,7784,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-10,07/2025,2025-09-17 01:11:51,Hãng không công bố,Hãng không công bố,Kính cường lực 2.5D,1.72 inch,AMOLED,HyperOS,"Kháng nước 5 ATM (Tắm, đi mưa thoải mái)",Bluetooth v5.4,233 mAh,15.95 g,Hợp kim nhôm
