id,name,price,brand,category,chipset,storage,screen_size,screen_tech,operating_system,connectivity,battery,rating,reviews_count,url,created_at,updated_at
338701,Garmin Forerunner 570 47mm dây silicone,14420000,Garmin,Smartwatch,,,,,,,,5.0,39,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-570-47mm,05/2025,2025-08-31 18:48:48
339531,Vòng đeo tay thông minh Mi Band 10 viền gốm,1560000,Xiaomi,Smartband,,,,,,,,5.0,671,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-10-vien-gom,07/2025,2025-08-31 18:48:48
337643,Amazfit Bip 6 46.3mm dây silicone,1960000,Amazfit,Smartband,,,,,,,,4.9,263,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-bip-6,05/2025,2025-08-31 18:48:49
288629,Đồng hồ định vị trẻ em Masstel Smart Hero 10,1410000,Masstel,Smartwatch,,,,,,,,4.9,9483,https://www.thegioididong.com/dong-ho-thong-minh/masstel-smart-hero-10,09/2022,2025-08-31 18:48:49
236904,Đồng hồ định vị trẻ em Kidcare S6 4G,1650000,Kidcare,Smartwatch,,,,,,,,4.9,53909,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s6-day-silicone,5/2021,2025-08-31 18:48:50
337643,Amazfit Bip 6 46.3mm dây silicone,1960000,Amazfit,Smartband,,,,,,,,4.9,263,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-bip-6,05/2025,2025-08-31 18:48:50
334436,Huawei Watch Fit 4 43mm dây silicone,2740000,Huawei,Smartband,,,,,,,,4.9,6728,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4,05/2025,2025-08-31 18:48:50
338699,Garmin Forerunner 570 42.4mm dây silicone,14420000,Garmin,Smartwatch,,,,,,,,5.0,24,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-570,05/2025,2025-08-31 18:48:51
322846,Garmin Lily 2 Classic 34mm dây da,7500000,Garmin,Smartband,,,,,,,,5.0,39,https://www.thegioididong.com/dong-ho-thong-minh/garmin-lily-2-classic-day-da,03/2024,2025-08-31 18:48:51
332404,Vòng đeo tay thông minh Mi Band 9 Pro,1650000,Xiaomi,Smartband,,,,,,,,4.9,4023,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-9-pro,12/2024,2025-08-31 18:48:53
337839,Nhẫn thông minh Samsung Galaxy Ring Size 12,9810000,Samsung,Smartband,,,,,,,,5.0,3,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-ring-size-12,05/2025,2025-08-31 18:48:53
235501,Garmin Lily 34.5mm dây silicone,4410000,Garmin,Smartband,,,,,,,,4.9,300,https://www.thegioididong.com/dong-ho-thong-minh/garmin-lily-day-silicone-vang,2/2021,2025-08-31 18:48:54
315598,BeFit Watch Ultra S 52.1mm dây silicone,990000,BeFit,Smartwatch,,,,,,,,4.9,1061,https://www.thegioididong.com/dong-ho-thong-minh/befit-watch-ultra-s-day-silicone,09/2023,2025-08-31 18:48:54
316007,Apple Watch SE 2 GPS 40mm viền nhôm dây thể thao,5190000,Apple,Smartband,,,,,,,,4.9,8747,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-40mm-vien-nhom-day-silicone,09/2024,2025-08-31 18:48:55
329153,Apple Watch Series 10 42mm viền nhôm dây thể thao,8390000,Apple,Smartband,,,,,,,,4.9,4927,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10,09/2024,2025-08-31 18:48:55
329160,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,21290000,Apple,Smartwatch,,,,,,,,5.0,393,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-thep,09/2024,2025-08-31 18:48:56
324733,Vòng đeo tay thông minh Huawei Band 9,590000,Huawei,Smartband,,,,,,,,4.9,6748,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-9,04/2024,2025-08-31 18:48:59
330178,Huawei Watch GT 5 46mm viền thép dây cao su,4110000,Huawei,Smartwatch,,,,,,,,4.9,3776,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5-46mm-vien-thep-day-cao-su,05/2025,2025-08-31 18:48:59
316991,Đồng Hồ Định Vị Trẻ Em imoo Z1 Hồng Nhạt,1990000,imoo,Smartwatch,,,,,,,,4.9,5453,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-dinh-vi-tre-em-imoo-z1-41-mm-hong-nhat,03/2023,2025-08-31 18:48:59
325375,Huawei Watch Fit 3 43.2mm dây silicone,2190000,Huawei,Smartband,,,,,,,,4.9,21435,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-3,05/2024,2025-08-31 18:48:59
340844,Amazfit Active 2 Square Sapphire 43.3mm dây da,3490000,Amazfit,Smartwatch,,,,,,,,5.0,25,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-active-2-square-sapphire,07/2025,2025-08-31 18:49:01
322848,Garmin Forerunner 165 43mm dây silicone,4610000,Garmin,Smartwatch,,,,,,,,4.9,1757,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-165,03/2024,2025-08-31 18:49:04
336947,Huawei Watch Fit 4 Pro 44.5mm dây silicone,4490000,Huawei,Smartwatch,,,,,,,,4.9,886,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4-pro,05/2025,2025-08-31 18:49:04
335088,Amazfit Active 2 43.9mm dây silicone,2480000,Amazfit,Smartband,,,,,,,,5.0,670,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-active-2,03/2025,2025-08-31 18:49:05
314937,Đồng hồ thông minh Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Alpine,21890000,Apple,Smartwatch,,,,,,,,5.0,68,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-lte-49mm-vien-titanium-day-alpine-size-l,09/2023,2025-08-31 18:49:05
331144,Huawei Watch D2 48mm dây da,7840000,Huawei,Smartwatch,,,,,,,,5.0,283,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-d2-day-da,10/2024,2025-08-31 18:49:06
329717,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Ocean,21890000,Apple,Smartwatch,,,,,,,,5.0,345,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-den-day-ocean,09/2024,2025-08-31 18:49:07
