id,name,price,brand,category,screen_size,screen_tech,screen_resolution,screen_frequency,power_consumption,ports,rating,reviews_count,url,created_at,updated_at
342556,"Màn hình Lenovo L27qe (27 inch 2K, IPS, 100Hz, 6ms)",2890000,Lenovo,Screen,,,,,,,5.0,3,https://www.thegioididong.com/man-hinh-may-tinh/man-hinh-lenovo-l27qe-27-inch-2k-ips-100hz-6ms,2025,2025-08-31 18:49:54
321397,Màn hình Gaming Xiaomi G27i 27 inch FHD/IPS/165Hz/1ms/FreeSync/HDMI,3090000,Xiaomi,Screen,,,,,,,5.0,1143,https://www.thegioididong.com/man-hinh-may-tinh/xiaomi-g27i-27-inch-fhd,2024,2025-08-31 18:50:00
341854,Màn hình MSI PRO MP272LKL 27 inch FHD/IPS/100Hz/1ms,2290000,MSI,Screen,,,,,,,5.0,18,https://www.thegioididong.com/man-hinh-may-tinh/man-hinh-msi-pro-mp272lkl-27-inch-fhd-ips-100hz-1ms,2025,2025-08-31 18:50:11
339094,Màn hình Gaming Asus TUF VG259Q5A 24.5 inch FHD/IPS/200Hz/1ms,3090000,Asus,Screen,,,,,,,5.0,66,https://www.thegioididong.com/man-hinh-may-tinh/asus-tuf-vg259q5a-24-5-inch-fhd-ips-200hz-1ms,2025,2025-08-31 18:50:15
332008,Màn hình Asus VY279HGR 27 inch FHD/IPS/120Hz/1ms,2790000,Asus,Screen,,,,,,,4.9,706,https://www.thegioididong.com/man-hinh-may-tinh/asus-vy279hgr-27-inch-fhd-ips-120hz-1ms,2024,2025-08-31 18:50:15
324060,Màn hình Gaming Xiaomi G34WQi 34 inch 3K/VA/180Hz/1ms/DisplayPort,6590000,Xiaomi,Screen,,,,,,,5.0,129,https://www.thegioididong.com/man-hinh-may-tinh/xiaomi-g34wqi-34-inch-3k,2024,2025-08-31 18:50:19
331923,Màn hình LG 24MR400-B.ATVQ 23.8 inch FHD/IPS/100Hz/5ms,2190000,LG,Screen,,,,,,,5.0,479,https://www.thegioididong.com/man-hinh-may-tinh/lg-24mr400-b-atvq-23-8-inch-fhd-ips-100hz-5ms,2023,2025-08-31 18:50:20
331920,Màn hình Asus VY249HGR 23.8 inch FHD/IPS/120Hz/1ms,2290000,Asus,Screen,,,,,,,5.0,651,https://www.thegioididong.com/man-hinh-may-tinh/asus-vy249hgr-23-8-inch-fhd-ips-120hz-1ms,2024,2025-08-31 18:50:25
335842,Màn hình Samsung S3 S32GF LS24F320GAEXXV 23.8 inch FHD/IPS/120Hz/5ms,2290000,Samsung,Screen,,,,,,,5.0,293,https://www.thegioididong.com/man-hinh-may-tinh/samsung-ls24f320gaexxv-23-8-inch-full-hd,2025,2025-08-31 18:50:26
341516,Màn hình Gaming Dell Alienware AW2725DM 27 inch 2K/Fast IPS/180Hz/1ms,7990000,Dell,Screen,,,,,,,5.0,6,https://www.thegioididong.com/man-hinh-may-tinh/dell-alienware-aw2725dm-27-inch-2k,2025,2025-08-31 18:50:28
333733,Màn hình MSI PRO MP275 E2 27 inch FHD/IPS/120Hz/1ms,2690000,MSI,Screen,,,,,,,4.9,635,https://www.thegioididong.com/man-hinh-may-tinh/msi-pro-mp275-e2-27-inch-fhd-ips-120hz-1ms,2024,2025-08-31 18:50:28
334382,Màn hình Gaming Acer Nitro KG270 X1 27 inch FHD/IPS/200Hz/4ms,3490000,Acer,Screen,,,,,,,5.0,201,https://www.thegioididong.com/man-hinh-may-tinh/acer-nitro-kg270-x1-27-inch-fhd-ips-200hz-4ms,2024,2025-08-31 18:50:32
337403,Màn hình Lenovo L24-4e 23.8 inch FHD/IPS/100Hz/4ms,1890000,Lenovo,Screen,,,,,,,5.0,87,https://www.thegioididong.com/man-hinh-may-tinh/lenovo-l24-4e-23-8-inch-fhd-ips-100hz-4ms,2025,2025-08-31 18:50:39
331656,Màn hình Dell P2725H 27 inch FHD/IPS/100Hz/5ms,5690000,Dell,Screen,,,,,,,5.0,158,https://www.thegioididong.com/man-hinh-may-tinh/dell-p2725h-27-inch-fhd-ips-100hz-5ms,2024,2025-08-31 18:50:47
321396,Màn hình Xiaomi A27i 27 inch FHD/IPS/100Hz/6ms/HDMI (ELA5345EU),2390000,Xiaomi,Screen,,,,,,,4.9,5234,https://www.thegioididong.com/man-hinh-may-tinh/xiaomi-a27i-27-inch-fhd,2023,2025-08-31 18:50:54
324727,Màn hình Gaming Viewsonic VX2479-HD-PRO 23.8 inch FHD/IPS/180Hz/1ms,2690000,Viewsonic,Screen,,,,,,,5.0,156,https://www.thegioididong.com/man-hinh-may-tinh/viewsonic-gaming-vx2479-hd-pro-23-8-inch-fhd,2023,2025-08-31 18:50:57
331924,Màn hình LG 27MR400-B.ATVQ 27 inch FHD/IPS/100Hz/5ms,2590000,LG,Screen,,,,,,,5.0,544,https://www.thegioididong.com/man-hinh-may-tinh/lg-27mr400-b-atvq-27inch-fhd-ips-100hz-5ms,2023,2025-08-31 18:51:00
339095,Màn hình Asus VA279HG-R 27 inch FHD/IPS/120Hz/1ms,2790000,Asus,Screen,,,,,,,5.0,115,https://www.thegioididong.com/man-hinh-may-tinh/asus-va279hg-r-27-inch-fhd-ips-120hz-1ms,2025,2025-08-31 18:51:02
331921,Màn hình Gaming LG UltraGear 24GS60F-B.ATV 23.8 inch FHD/IPS/180Hz/1ms,3090000,LG,Screen,,,,,,,5.0,162,https://www.thegioididong.com/man-hinh-may-tinh/lg-24gs60f-b-atv-23-8-inch-fhd-ips-180hz-1ms,2024,2025-08-31 18:51:06
335749,Màn hình Samsung S3 S30GD LS24D300GAEXXV 23.8 inch FHD/IPS/100Hz/1ms,2290000,Samsung,Screen,,,,,,,5.0,365,https://www.thegioididong.com/man-hinh-may-tinh/samsung-ls24d300gaexxv-23-8-inch-fhd-ips-100hz-1ms,2025,2025-08-31 18:51:11
328849,Màn hình MSI PRO MP251 E2 24.5 inch FHD/IPS/120Hz/1ms,2190000,MSI,Screen,,,,,,,4.9,1887,https://www.thegioididong.com/man-hinh-may-tinh/msi-pro-mp251-e2-24-5-inch-fhd,2024,2025-08-31 18:51:12
338142,Màn hình Asus VA249HG-R 23.8 inch FHD/IPS/120Hz/1ms,2390000,Asus,Screen,,,,,,,5.0,263,https://www.thegioididong.com/man-hinh-may-tinh/asus-va249hg-r-23-8-inch-fhd-ips-120hz-1ms,2025,2025-08-31 18:51:17
331922,Màn hình Gaming LG UltraGear 27GS60F-B.ATV 27 inch FHD/IPS/180Hz/1ms,3990000,LG,Screen,,,,,,,5.0,114,https://www.thegioididong.com/man-hinh-may-tinh/lg-27gs60f-b-atv-27-inch-fhd-ips-180hz-1ms,2024,2025-08-31 18:51:17
342209,Màn hình Gaming Samsung Odyssey 3D LS27FG900XEXXV 27 inch 4K/IPS/165Hz/1ms,47090000,Samsung,Screen,,,,,,,,,https://www.thegioididong.com/man-hinh-may-tinh/samsung-odyssey-3d-ls27fg900xexxv-27-inch-4k-ips-165hz-1ms,2025,2025-08-31 18:51:22
290765,Màn hình Samsung ViewFinity S8 S80PB LS27B800PXEXXV 27 inch 4K/IPS/60Hz/5ms/HDR400/HDMI/TypeC,7450000,Samsung,Screen,,,,,,,4.9,264,https://www.thegioididong.com/man-hinh-may-tinh/samsung-ls27b800pxexxv-27-inch-4k,2022,2025-08-31 18:51:23
337314,Màn hình Gaming MSI MAG 255F-E20 24.5 inch FHD/Rapid IPS/200Hz/0.5ms,2890000,MSI,Screen,,,,,,,5.0,227,https://www.thegioididong.com/man-hinh-may-tinh/msi-mag-255f-e20-24-5-inch-fhd-rapid-ips-200hz-0-5ms,2025,2025-08-31 18:51:25
339897,Màn hình Samsung S3 S30GD LS27D300GAEXXV 27 inch FHD/IPS/100Hz/5ms,2890000,Samsung,Screen,,,,,,,5.0,80,https://www.thegioididong.com/man-hinh-may-tinh/samsung-s3-s30gd-ls27d300gaexxv-27-inch-fhd-ips-100hz-5ms,2025,2025-08-31 18:51:27
342212,Màn hình Gaming Samsung Odyssey G3 LS27DG302EEXXV 27 inch Full HD/VA/180Hz/1ms/,3790000,Samsung,Screen,,,,,,,5.0,2,https://www.thegioididong.com/man-hinh-may-tinh/samsung-odyssey-ls27dg302eexxv-27-inch-full-hd,2024,2025-08-31 18:51:27
335629,Màn hình Gaming GIGABYTE GS25F2 24.5 inch FHD/IPS/200Hz/1ms,2790000,GIGABYTE,Screen,,,,,,,5.0,61,https://www.thegioididong.com/man-hinh-may-tinh/gigabyte-gs25f2-24-5-inch-fhd-ips-200hz-1ms,2025,2025-08-31 18:51:30
341851,Màn hình AOC 24B36X/71 23.8 inch FHD/IPS/144Hz/0.5ms,2390000,AOC,Screen,,,,,,,,,https://www.thegioididong.com/man-hinh-may-tinh/man-hinh-aoc-24b36x-71-23-8-inch-fhd-ips-144hz-0-5ms,2025,2025-08-31 18:51:37
314454,Màn hình Gaming Asus TUF VG249Q3A 23.8 inch FHD/IPS/180Hz/1ms/FreeSync/DisplayPort/HDMI,2790000,Asus,Screen,,,,,,,4.9,976,https://www.thegioididong.com/man-hinh-may-tinh/asus-vg249q3a-23-8-inch-fhd,2023,2025-08-31 18:51:39
322533,Màn hình Gaming Samsung Odyssey G5 G55C LS27CG552EEXXV 27 inch 2K/VA/165Hz/1ms/HDMI/DisplayPort,4890000,Samsung,Screen,,,,,,,5.0,274,https://www.thegioididong.com/man-hinh-may-tinh/samsung-odyssey-g5-g55c-ls27cg552eexxv-27-inch-2k,2024,2025-08-31 18:51:41
341853,Màn hình Gaming MSI MAG 273QP QD-OLED X24 26.5 inch 2K/QD-OLED/240Hz/0.03ms,15790000,MSI,Screen,,,,,,,,,https://www.thegioididong.com/man-hinh-may-tinh/msi-mag-273qp-qd-oled-x24-26-5-inch-2k-qd-oled-240hz-0-03ms,2025,2025-08-31 18:51:43
342555,"Màn hình Dell UltraSharp U2725QE (27 inch 4K, IPS, 120Hz, 5ms)",16690000,Dell,Screen,,,,,,,,,https://www.thegioididong.com/man-hinh-may-tinh/man-hinh-dell-ultrasharp-u2725qe-27-inch-4k-ips-120hz-5ms,2025,2025-08-31 18:51:47
333565,Màn hình Viewsonic VA2732A-H 27 inch FHD/IPS/120Hz/1ms,2590000,Viewsonic,Screen,,,,,,,5.0,363,https://www.thegioididong.com/man-hinh-may-tinh/viewsonic-va2732a-h-27-inch-fhd-ips-120hz-1ms,2024,2025-08-31 18:51:48
328465,Màn hình Samsung Gaming Odyssey OLED G8 G80SD LS32DG802SEXXV 32 inch/4K/OLED/240Hz/0.03ms,23890000,Samsung,Screen,,,,,,,5.0,4,https://www.thegioididong.com/man-hinh-may-tinh/samsung-gaming-lcd-odyssey-oled-g8-g80sd-ls32dg802sexxv-32-inch,2024,2025-08-31 18:51:48
337324,Màn hình MSI PRO MP341CQ 34 inch 3K/VA/100Hz/4ms,6490000,MSI,Screen,,,,,,,4.3,3,https://www.thegioididong.com/man-hinh-may-tinh/msi-pro-mp341cq-34-inch-3k-va-100hz-4ms,2025,2025-08-31 18:51:51
334381,Màn hình Gaming Acer Nitro KG240Y X1 23.8 inch FHD/IPS/200Hz/4ms,2790000,Acer,Screen,,,,,,,5.0,167,https://www.thegioididong.com/man-hinh-may-tinh/acer-nitro-kg240y-x1-23-8-inch-fhd-ips-200hz-4ms,2024,2025-08-31 18:51:53
339093,Màn hình SingPC P27F100-IPS 27 inch FHD/IPS/100Hz/5ms,1890000,SingPC,Screen,,,,,,,5.0,126,https://www.thegioididong.com/man-hinh-may-tinh/singpc-p27f100-ips-27-inch-fhd-ips-100hz-5ms,2025,2025-08-31 18:51:55
322529,Màn hình Samsung ViewFinity S5 S50GC LS34C500GAEXXV 34 inch 3K/VA/100Hz/5ms/HDMI,6450000,Samsung,Screen,,,,,,,5.0,85,https://www.thegioididong.com/man-hinh-may-tinh/samsung-viewfinity-s5-s50gc-ls34c500gaexxv-34-inch-3k,2024,2025-08-31 18:51:57
339564,Màn hình Dell Pro Plus P2725D 27 inch 2K/IPS/100Hz/5ms,7190000,Dell,Screen,,,,,,,5.0,6,https://www.thegioididong.com/man-hinh-may-tinh/dell-pro-plus-p2725d-27-inch-2k-ips-100hz-5ms,2025,2025-08-31 18:51:57
324059,Màn hình Xiaomi A24i 23.8 inch FHD/IPS/100Hz/6ms/HDMI,2090000,Xiaomi,Screen,,,,,,,4.9,1251,https://www.thegioididong.com/man-hinh-may-tinh/xiaomi-a24i-238-inch-fhd,2024,2025-08-31 18:52:07
333563,Màn hình Viewsonic VA2432A-H 23.8 inch FHD/IPS/120Hz/1ms,2090000,Viewsonic,Screen,,,,,,,4.9,285,https://www.thegioididong.com/man-hinh-may-tinh/viewsonic-va2432a-h-23-8-inch-fhd-ips-120hz-1ms,2024,2025-08-31 18:52:08
